	Sample.1	Sample.2	Sample.3	Sample.4	Sample.5	Sample.6	Sample.7	Sample.8	Sample.9	Sample.10	Sample.11	Sample.12	Sample.13	Sample.14	Sample.15	Sample.16	Sample.17	Sample.18	Sample.19	Sample.20
Bacteroides intestinalis et rel.	220.689141624819	415.734739682047	180.388490428609	123.211093981225	94.9438851116042	43.0736963673345	135.79005217589	39.2876564672023	544.980491064753	229.719726709169	119.907150090579	262.672772602667	38.6914702711324	46.1922340049916	47.9836767646737	52.8762708921932	108.566015107347	45.366219790061	139.316479343818	157.480297656118
Bacteroides ovatus et rel.	1697.84518599224	1301.22523505767	5260.36959919712	3023.02193512858	1018.92249220255	416.215448831192	677.117265338916	406.963750970513	5855.02101239636	3443.32899078683	1498.57963901503	7859.07834728439	347.375435747103	442.462407420246	419.747939109096	583.893727895263	1706.90374214284	402.054898279309	6691.98073555935	1235.83856183967
Bacteroides plebeius et rel.	1147.23147922414	586.383836078489	4284.87939018762	615.699306498777	635.35201137225	263.472346225794	467.195835708986	225.984450904966	2856.41386630384	3072.74797431684	1734.68539321935	2449.62838578353	234.510358789056	282.962128866815	280.507113985603	429.228402041457	1401.45698181647	279.443152567702	3148.29231659215	1243.41950193569
Bacteroides splachnicus et rel.	1198.44559317284	1402.54010508065	8794.11392899669	991.66056989968	1033.67539978527	703.725425673127	718.747874749914	623.280646094783	2665.99466957224	1383.17753169555	1304.12294801195	1708.24226953761	578.066582100613	677.4662084932	704.778916985791	850.382314395816	1527.79432325827	646.742723228597	1145.34095652464	1485.20405131648
Bacteroides stercoris et rel.	1312.99168994003	634.648274573662	2078.01815925288	509.562510990724	814.699403308832	263.864309517595	447.743872199504	289.978365064883	3316.87974626463	1296.11320191772	1642.11520956483	1472.14979547728	227.38979027417	258.281064524613	266.792035395172	280.455097773739	888.405725014726	257.03650925959	554.636546228455	1055.78216246829
Bacteroides uniformis et rel.	2317.10004930526	3282.82349236769	7586.59364085047	2343.77767918978	3699.0932818642	87.2040470357855	469.866135930211	139.84574898238	8390.2619317891	11195.4515598362	2218.19196096544	18106.5727918068	80.7454795952993	121.254495449714	94.2804481124553	153.237018811908	846.111992641696	99.1565275594154	3223.71903685437	1196.44986986573
Bacteroides vulgatus et rel.	15016.4633643612	4589.4928724085	25729.0990958189	10496.333826902	15040.6662578746	585.489154081946	2952.41892729635	666.137437438636	80619.3245163053	115850.285624517	6451.16987987265	139933.752405357	658.542451119903	2894.42177819629	993.751971342379	1620.57372260269	6147.38980126973	781.851779618937	48812.0224936672	36253.5684555574
Bifidobacterium	14256.017326357	31023.5395756956	14995.5942279158	1141.39271803339	3225.08442182215	32197.9186183083	51267.2755436608	105408.817886769	1308.95994862013	9715.84651284779	3644.16922917358	9896.9742948498	14501.6213041169	146729.220386873	47493.7449094041	13822.2807155062	10686.8900564695	5155.57497932468	7236.61706937339	74079.5799006504
Bilophila et rel.	124.148501888101	128.497862369377	230.357689092205	146.324875466705	142.084011186154	132.998249156086	116.349814545606	109.203527836894	143.68216512567	129.76796158332	141.643567067489	162.133010524891	114.340768201346	117.371991325627	147.672070957455	213.143243774689	212.568979198007	125.408961451966	129.163551531893	157.201261060406
Brachyspira	73.6321566351798	82.4639724531476	112.661088491234	86.0888167856831	91.2345755502869	88.3791449161781	71.5232258803391	70.5269166390049	94.719820782158	80.1255710323979	92.6380549489386	70.7313687659753	74.5480160869841	74.2175852780126	87.5490431934198	91.7494300275697	150.443756180738	80.5406206417281	76.157671860681	79.967874728466
Bryantella formatexigens et rel.	5097.34565565447	2068.02611562776	5667.3980716366	2944.50473421075	2911.92554166713	1834.89256996184	7462.11640218056	1327.20275548705	3448.20932936647	12431.0737720012	3682.2525959141	10982.2503303072	1071.74456459622	996.902542626662	1784.88656619618	1243.15618417446	6516.7240768521	4801.95344870892	952.593894195361	19851.1942833916
Bulleidia moorei et rel.	172.653732019012	175.530625719715	313.180515286856	257.220093594358	212.573960672949	195.600067282281	247.217018508288	190.339435460383	218.284373397483	205.693460844575	239.362524378668	276.568330003122	156.108122083632	270.564987873839	221.075482880847	214.685771781362	317.193423872272	172.851693466047	269.417818472646	239.593368908005
Burkholderia	184.492306401799	116.507400253944	77.8170744320781	54.872666078621	53.4854446667204	56.2805198783141	43.5615448384973	54.1104970985157	129.539762037506	89.648800547523	57.8844425057512	64.5593068233713	41.0371339090959	85.8721678697179	49.8176109336786	51.94408792272	74.158694266086	51.7709793298932	46.0104352673102	85.8816709544374
Butyrivibrio crossotus et rel.	14594.7650566115	12229.656059068	14764.7281232719	7821.11584402887	10984.6039098108	3838.49462094606	13346.12560494	6243.39450838741	17476.7049731291	8805.61350325102	5853.55272489949	19726.5869304804	1303.78137580105	1562.42361501434	1495.64021238824	1481.031180101	15610.7645361401	3809.82295987234	1658.72281663949	12933.0822699522
Campylobacter	307.681271192304	292.825314094764	442.51409062673	363.348889648481	369.23707718393	344.490955174999	294.870061111655	285.852005179835	384.566645520193	331.731556880498	364.592027037299	288.93734782397	295.426416682644	290.113835018735	346.778776581974	446.244803115363	566.432679542175	309.276298874947	307.761575622361	321.860940722603
Catenibacterium mitsuokai et rel.	82.8198188300192	79.8908601220926	170.720912723096	96.7050206266799	99.1027242882934	198.908430392611	152.61975289448	80.6795015585233	99.1937597730037	117.814499559994	1214.63939231487	119.603094328727	102.000788066408	72.667995393511	87.5644370391672	155.227189200083	146.705776745346	102.176610232566	74.7809145105035	111.398562621149
Clostridia	1137.24251966432	1631.92686187066	1867.70488234512	1259.60459821399	1241.27320479919	1398.00491247701	1298.02295669804	5253.3894917114	1251.81073158681	1316.38930082704	1510.82850017745	940.35522734859	1132.95758102723	1188.99065952606	3100.58920385974	1653.65284009643	2557.25089987806	1330.31157941192	1010.56894094915	2356.65441381938
Clostridium cellulosi et rel.	10719.8066119826	51776.7770105063	80792.66208751	7832.15345663491	44483.3721839739	1129.80793966447	11728.0671944757	7325.491737046	4111.8498238843	26823.1866128777	69507.7438880674	2943.50806538539	1941.72331656566	1356.68358988709	4734.09362146165	1114.37253983107	91108.0098504809	28523.7028840376	2672.16370615195	22163.5960286884
Clostridium colinum et rel.	1508.89914448968	387.101282684361	1032.34390653795	555.595832418558	736.523607329434	438.50849435037	437.877182996035	348.696449508113	9719.85541132454	469.806927474381	2619.11773384837	1322.50152962362	379.442455256215	335.062059796625	424.533453146424	593.003823452113	2165.12732807422	423.783295896445	436.513587927767	1643.67246874048
Clostridium difficile et rel.	937.260593081402	650.968148311759	5273.16291176201	879.65637449178	857.707078774435	1122.18950462746	3058.1285928341	9817.61323027593	820.516008169342	2110.3296215496	2131.98857572422	772.125634947156	1218.01986629748	616.386492116654	2315.7586444897	860.481510211661	3507.48549118496	2802.7982553529	865.13486161388	3946.48229724204
Clostridium felsineum et rel.	40.1126129578831	37.2597276842295	64.8083453268173	46.8602939785054	45.8450596627934	44.0909088274785	42.1884707908008	45.0081432368867	48.9422790040713	42.606583033181	53.8191110465132	35.5806766655071	38.2839363157888	36.0034651158741	50.9421865644633	51.2356994885173	78.2473836731462	43.28203220547	38.7539878567753	54.5283945115878
Clostridium leptum et rel.	8937.30578596568	7554.63329808533	15353.5228770951	16804.8244821835	6045.39390170083	751.017427673966	11806.8933178839	14813.4176346913	7253.51994932587	24597.9561448582	14759.997577032	2812.35147857553	4154.01521215128	626.732602332733	8266.37816027946	821.867017210988	13922.2545639657	3753.70036911995	4918.44417142568	10236.7856701104
Clostridium nexile et rel.	5769.54146662958	2301.13132663372	8562.1353547112	3279.83110621649	6616.30962425052	860.532489491345	5628.48979532976	2915.07455506723	3148.53736039921	4140.96348710695	7125.24877836013	5343.0672143477	1318.62888819311	325.712402003542	1225.19092482872	408.939233430421	3961.33806927924	4585.70685659937	1182.39549382776	6735.98272722116
Clostridium orbiscindens et rel.	19943.1156041382	8713.49127800444	53972.9621298034	23294.5793682065	25481.7973359484	6368.8608584163	48033.5802339857	27658.8661335759	19917.0908997876	23195.1642432752	17578.3863707442	19440.6822736583	1614.64272671624	11153.3597286606	18482.9000363571	2705.56487233395	18807.4831420116	9640.98472577998	9314.82722229536	14689.5100632792
Clostridium ramosum et rel.	225.081587347111	205.122062703488	737.232535249251	1526.38756193738	281.622472912939	2483.53336505438	940.172149338008	991.537015695725	263.601312700489	829.524934461001	263.80646940996	393.960888661087	286.05341004417	179.401708592722	5261.96528881593	266.830495089469	383.864813817594	311.216563402421	3030.99128493472	269.055540664238
Clostridium sphenoides et rel.	8437.13950000156	4733.52618108877	4210.98706799481	3595.66363971188	3981.16858742741	2688.76783147159	6456.76186644551	1651.42305900027	5169.27967132017	16429.499055123	4295.64096986834	14558.9007154243	1187.38890067596	766.281199831819	1153.84902312116	1143.91578980816	4087.40584154302	4376.36563566149	11733.9041582593	7863.4646837563
Clostridium stercorarium et rel.	2690.12510173177	515.882582648971	1393.66054881538	1878.01969852043	2335.76909044622	234.095025177412	2277.11335165027	990.173918955237	373.894924306258	1160.55045579793	603.880535809852	489.560244004472	4116.87218569427	192.505893447484	3330.58608820588	255.425433472114	841.454349675966	485.090263018673	343.894348302303	2546.24651058636
Clostridium symbiosum et rel.	9485.77579119244	4964.84736608002	14592.0968671371	13649.2101463195	10003.3931926826	2929.54745219535	14236.5253633544	3279.1815981547	30846.6551766826	13749.9746558155	11165.7536537397	20277.5657160105	2494.95537926044	1369.41401731107	3944.7631576086	2334.24743162711	10645.1748357106	3935.91871748539	30452.7096488925	39845.7187750885
Clostridium thermocellum et rel.	40.8071178470447	38.7897384318142	59.6635551504269	46.8823290957109	46.7122932096383	45.3168635829643	38.0942326269211	35.8714768635277	45.7110166131661	41.7562442834198	46.6983538866559	36.165508302251	37.5208788323958	36.8449706148404	45.4622694855654	51.4902234048604	70.7870196899264	40.8151000946066	39.1441745810861	44.343517879318
Collinsella	836.029298765199	2785.76317674054	461.581032508415	703.133430998768	708.341044192754	277.925180129916	9183.35391020798	207.734855041857	322.924758484414	473.25321288142	3586.28913352204	250.752545728209	10524.2721962184	225.481754601061	270.952310666936	400.681361967328	1326.65318105204	2778.67161772672	215.135892743524	4057.50989775066
Coprobacillus catenaformis et rel.	286.750743821678	231.579620001974	1192.99117117705	244.040270263939	382.792499676107	3415.03869159103	1563.11054051373	384.007487050689	287.363325764926	774.36486496538	326.514045358589	1060.52039154924	536.351182754258	194.604679367978	243.077172451671	309.036498715971	451.486347197056	558.159285872186	216.188063300275	401.872852067971
Coprococcus eutactus et rel.	34974.3513240523	7699.25139697791	12688.7038896602	21788.9806803885	10186.0078389891	33138.1659137094	8528.24616170397	9945.63063293442	2486.79862532132	38099.8697132115	26742.0679783025	10306.6404045935	3320.73528646008	551.304222173984	1776.69461040133	780.554810690957	6420.73094608851	19953.4138250515	787.740081238832	17133.9484124991
Corynebacterium	120.314594067764	129.790444638863	181.676302988779	147.789402921715	142.983875297487	130.4756283605	133.966122073181	117.968213511328	144.57921895306	127.749964973081	140.716870953211	109.748055146409	116.338847074671	118.972024379422	135.531828633241	221.927153462923	230.893912481398	117.024037591489	115.393095276704	147.768567553283
Desulfovibrio et rel.	234.223475988936	300.732447011208	325.696764654642	233.956821211379	245.247684571425	223.768338702898	194.060815070935	181.495385877524	248.88643945067	219.560783151642	232.958655163602	182.510468677686	189.807356334289	192.491305479988	236.464277814261	294.577373487629	408.983075610617	214.338367906421	194.66589953226	238.422636214622
Dialister	2303.21876426682	333.253191097633	414.551291308564	261.849415506067	7896.60783582045	262.520203632576	373.088446319171	279.019401820491	23396.7841457395	5857.16235528088	1798.95288630885	232.127385865427	221.952338098295	257.689092411866	273.148299687903	341.562223496881	649.547443984017	1372.21273759266	229.241212895152	466.006841470988
Dorea formicigenerans et rel.	7204.32637293532	5306.99396129131	28601.9297131765	18504.4316137857	5037.76779453373	11262.8857529595	33297.8737199801	9090.39130242377	6975.49815539987	39493.4620189938	13843.9495047093	14464.33346337	10102.8334852787	988.196397408183	23179.1430024619	1437.45874052376	12668.519499854	11090.5734367328	6793.45146925679	18774.2101846097
Eggerthella lenta et rel.	563.75551373656	340.02670128242	719.540805804021	584.019739552057	395.382692021231	458.090436307339	555.636262308488	517.113961202545	360.183742666109	317.0248613674	561.067841763456	297.803524321063	548.560207615809	239.504472254939	443.132219485083	369.633685525927	838.840077462456	452.762480489067	273.030302720399	453.047120944404
Enterobacter aerogenes et rel.	505.508566942947	416.458059390726	648.916419503937	443.996398444626	451.399178802267	809.014519681765	722.152858712192	648.075356190747	485.201689161762	885.641631895235	627.578850829915	546.183172114497	427.884058996002	2814.30246741536	506.624048667946	648.669141027225	688.416450517442	430.056955575828	374.234474047306	842.579999814086
