	Sample.1	Sample.2	Sample.3	Sample.4	Sample.5	Sample.6	Sample.7	Sample.8	Sample.9	Sample.10	Sample.11	Sample.12	Sample.13	Sample.14	Sample.15	Sample.16	Sample.17	Sample.18	Sample.19	Sample.20
bacterium adhufec25	10844.0320762021	7393.11290834267	67983.6246394809	80925.1381855947	21371.4014072576	62406.152838526	37272.3375957644	43763.4321246346	5793.89547213773	29845.0244299629	26922.6634549424	9865.20133033332	94847.3945844356	125.003284507081	37700.5730168394	143.022083929636	21558.738434915	10665.6079860198	18812.8943889377	12693.7363443106
bacterium adhufec250	8367.07435123567	981.982457842211	2790.13803937394	1055.66132422506	2367.51307275407	1049.659825609	16365.7386149573	1068.97894327364	1121.61881038197	29440.2017290029	1647.00215188313	13962.0533048912	271.299020717959	1431.10449840581	3906.67046728656	1000.35361829053	1898.62948763267	1003.39147306751	368.650829266456	27464.6699994994
bacterium adhufec269	19766.2548103412	79363.3230076342	30395.7664140502	818.949468871484	25898.8642958903	306.599783977152	1432.99244077019	288.168697177981	1636.14462633676	529.434848780318	3602.33232383225	839.301294553121	323.097715209532	299.55847062118	401.681315859104	549.98336042144	33676.5983096806	2768.83078321983	310.877269479357	95466.6871171806
bacterium adhufec27	2679.41331146484	620.794922752971	4334.96469542908	726.545050419943	2476.39478352028	45.7932818361543	258.136497639542	48.8244571005862	10519.1968685465	16362.2846929937	978.115597280345	7035.59632566451	49.7620969597825	376.524150203583	71.6474994295035	168.426172944272	940.878519076683	57.5578871881777	9589.60876324999	4978.55951598419
bacterium adhufec279	129.123381003839	259.636113821072	712.079674445916	144.613478644034	142.413901232013	136.963689645129	114.788966435973	112.505572456798	145.562175686327	124.948186158034	144.364046473572	110.443286282624	116.139010014397	114.923587599729	141.769585810881	148.533746837263	961.522509176197	133.837567993482	120.630205499391	348.434428007431
bacterium adhufec291	208.20339598785	351.767682394423	4608.56704998694	106.113254397634	166.459202936532	65.6120284959586	61.9231689311175	53.2345140535225	384.482092456188	60.8688192056106	251.437820882002	126.905064414216	55.2251348098403	54.4796584000955	66.5820789670539	63.9487185148002	305.538571312146	59.4704225108171	56.833706313062	345.668116049242
bacterium adhufec295	21710.368660914	1789.92629591996	10433.5197421993	4115.12682645926	10119.5353256452	2126.94465992458	11814.5514802268	791.111379242628	7673.73630573591	6918.59504305207	4211.88095740554	5909.83766294056	1915.69687051611	1025.05362219495	751.244943837588	909.426398660939	7415.16676538559	2281.38250018713	566.650084316686	14968.3504693428
bacterium adhufec296	8415.28395520568	1809.80181520853	11321.7315755314	4241.83954844241	5761.0403433943	1797.96200377943	11928.7918625465	1277.4948228631	1094.90408991977	9132.20398570945	3182.2629230006	4333.82370216753	1864.26609685524	2170.60101683908	2013.07606156987	756.684317651359	4897.54612296397	4375.79956905612	348.471077026978	10271.3826446262
bacterium adhufec303	2281.95437029672	325.968929447971	6773.0141740718	571.131851078419	279.324204223208	90.9310501824681	242.964626851422	72.1565239609336	6005.9637841585	10703.3275688124	1214.9520966024	17268.7291847101	74.9875306468415	86.0265938721796	88.8521654494094	103.480658802087	459.613295028109	82.8461913654423	1164.45393579398	808.539124257162
bacterium adhufec311	2035.11740214213	1079.28039859883	843.911046380513	364.468105157105	4692.67300980441	279.620660917616	3398.10045896301	233.858755323207	369.660315290825	2862.77720274838	365.478587090335	350.867699708193	237.018822642441	223.389016306383	288.011720593642	306.596017624067	7053.84610003715	260.74193392742	897.320344865659	836.665987342894
