	Sample.1	Sample.2	Sample.3	Sample.4	Sample.5	Sample.6	Sample.7	Sample.8	Sample.9	Sample.10	Sample.11	Sample.12	Sample.13	Sample.14	Sample.15	Sample.16	Sample.17	Sample.18	Sample.19	Sample.20
Fusobacterium gonidoformans	37.9418086032149	37.0992867079035	58.8131197132767	46.5004342035674	44.7163498671339	45.034536018884	36.2062346312728	36.1794672978803	48.4915288584806	41.9229649039593	44.1529775108855	36.6508591046602	37.3267427998257	36.0952502429827	45.1370604895572	44.1741126707944	74.0226883254073	38.8718376635134	39.1590861648394	42.2524655738923
Fusobacterium mortiferum	38.5824361262549	37.8020255680245	61.6942077757714	46.2218382100269	44.873284172378	45.1179566023113	38.2964990148949	37.6933329605616	48.5389920392432	48.5397042716901	133.130536964505	36.049120684095	37.5107767355883	36.1102866063956	46.2413515378556	41.2303928482405	67.367800333647	38.5338856062557	38.2367772395972	47.741859441226
Fusobacterium necrogenes	40.553756016497	39.0143802045704	60.9060837344922	45.1305754329796	46.4990412051713	43.5675585731082	36.7369737776207	35.5744449950828	46.247562176156	40.5273700635284	46.006640198528	36.5064575397255	37.6061522916171	35.0052868483185	47.6722330932581	65.5672832364312	72.3778743365726	38.7897137538671	38.8453659142676	42.372827546203
Fusobacterium necrophorum	38.6190353300497	37.7715104131441	59.7996931562484	45.7065083238085	47.6533294926081	46.170617134212	37.3750246330493	36.6493258574067	46.5870399966786	41.4415299738847	47.5533439358154	36.806248915952	38.1353319760531	35.1306082023992	46.6489343546266	47.5405997141712	68.7426242041433	39.4738156499819	37.6631333499126	41.7059267677621
Fusobacterium nucleatum	37.4097992127393	36.7938058210161	54.1681769348425	44.8787921498001	45.9799593046993	42.2697812258163	36.2844862136135	35.3449818191074	44.5303306573752	41.3675448462664	43.8984282342816	38.2469013993552	37.150861932372	35.0080071931798	43.2477680471996	40.7424189497868	67.6022647160962	38.5604125006006	37.3977377736337	40.7679627454127
Fusobacterium varium	38.5824361262549	37.8020255680245	61.6942077757714	46.2218382100269	44.873284172378	45.1179566023113	38.2964990148949	37.6933329605616	48.5389920392432	48.5397042716901	133.130536964505	36.049120684095	37.5107767355883	36.1102866063956	46.2413515378556	41.2303928482405	67.367800333647	38.5338856062557	38.2367772395972	47.741859441226
Gemella morbillorum	37.8769592232899	37.1968023247251	58.6529360026489	49.1587679042825	55.2225741814914	47.2602953171753	40.2183224542982	44.3818378466066	47.8256396488612	57.1615274396795	48.1793719941731	39.7573472863913	39.5382581143122	59.5868614397197	50.4550884065458	80.9869715898625	72.1595136992638	42.0263759265754	41.2345665434713	42.2590438688231
Grimontia hollisae	55.5286103128825	53.7108415248328	80.2434522935264	60.6648407848131	50.6806362221669	60.614142425357	72.7384687666466	43.0177275130376	55.1849996912485	55.2473148520273	56.8104111678844	47.0531547141237	47.7041359112502	50.5433220691314	52.76996960816	157.900619548564	90.7829160732483	49.3864089904441	38.7025333035455	67.4237333255057
Hafnia alvei	46.8054039258231	39.8741306647415	73.1205148478725	48.0050133762163	47.0413096826114	57.6121465479289	50.2915125878934	41.8861901975821	49.8324064104615	52.8029548471657	74.5316516786768	43.745522830286	38.8650416108721	81.80475565616	53.1097084068206	77.9415614855945	76.2534562230053	42.6538032189897	40.4233467411209	75.1756256745969
Helicobacter canadensis	37.6656034879915	39.2525214373069	53.7289606196208	44.2485878759307	46.9448988901384	40.5121149690963	38.8206779210573	35.6399681053314	47.0576084966953	41.0642833699565	46.836720359988	36.7656208818698	36.35561603449	36.8781013874812	46.1657012371872	92.4811273463762	72.268055698979	37.9928476047932	37.5720153573134	43.4883403740575
Helicobacter pullorum	38.9552237172701	37.3553666711852	55.3049032760616	46.2523507158506	47.445516284685	46.7822140266604	36.8788655924386	35.2610660480803	46.4669138867824	42.265790878617	44.4759562480533	35.9090952673253	36.4976044244509	36.8110747933279	43.3107757228304	50.7326732738003	72.3777080635069	40.1162034671457	38.7515014959072	40.5707307686866
Helicobacter pylori	37.8816171536689	38.5590041548386	60.7188935023696	46.0246249239599	44.8652571884265	44.0682547856208	38.0943717331662	36.1887704193419	46.0508303627502	42.2478373729668	46.9724426566506	35.9478169671044	37.1303641995753	37.0075293353521	45.9516573380901	54.2226063974134	69.8450807776199	39.5646808350624	38.6544025807243	42.4138045040034
Helicobacter winghamensis	37.9542300491945	39.0629854236557	58.0628662533573	45.4755463897401	48.2029001788752	42.7735230169404	36.6350676967512	35.4979722594203	45.2899319027227	40.9127563407217	44.9393705206063	38.3365071720562	37.5701752504073	38.2802498154326	44.388103315418	78.2524942500127	67.884614592095	38.4186650061495	38.7125764774522	40.6864835171769
Holdemania filiformis	55.3457172616796	56.6005889716216	129.189777969779	120.085759717664	64.6808690731483	48.0558978261331	131.557245886877	63.9365711126287	76.5167218887361	59.9797059185942	52.1348924397997	114.729478535612	42.0443816367944	46.2828482965827	61.4447909932357	66.8004653531005	88.500132871275	44.2724479351821	142.340575700373	88.4986697425306
human intestinal firmicute CB12	37.6297792721455	37.2758956779855	57.1377398935757	45.6130139585545	43.7984075078973	44.6224301371845	35.986614777849	36.3130109941581	45.5652865435811	40.5466961550131	50.1107666439231	35.858370879787	35.544279087189	37.2479264488559	46.8334216931436	42.9828466240393	70.8345576730974	40.3125387025337	37.557328619182	39.8346669196406
human intestinal firmicute CB15	37.4247060123118	36.8934040897347	56.7020043501374	43.7912326299008	45.7968186315143	43.5017221979363	36.7296488921004	35.8597306595144	45.8005915443027	41.4365549041679	49.7204400429742	35.675587863275	37.3323556781628	36.0903032747953	43.8801083191361	59.9076151057434	73.2432333734022	42.3413367866192	37.6991081620378	40.7661161584053
human intestinal firmicute CJ31	41.9384654513665	46.8840802867117	65.1990220059527	47.5896450110363	48.0287601200048	44.794518182683	44.2673461435496	36.696378988225	80.4251986053649	51.4796748166851	46.5536926656583	67.1749944447816	37.6514375767374	36.9987068556567	45.5204141031748	59.5462029640073	74.291964092038	44.2214884694366	38.7721510381084	53.3265673232804
human intestinal firmicute CJ36	124.302049628037	179.150471021353	117.739919625431	44.7322522958419	110.801706219339	42.713683159416	43.1313445322355	35.8589708077993	51.8555224227715	70.728568030573	52.4147637555785	50.3462786065245	37.3593299307347	36.7705586784888	45.4252935965254	43.2349482279548	107.466950950216	44.7406252303073	38.8675004373617	341.077519643463
human intestinal firmicute CJ7	258.304740314343	724.836358763897	4203.92091607435	2597.33193305992	190.668897672757	154.546820490569	12663.7345405549	2576.65993363556	313.406567924925	527.335896540531	1122.61803094994	3616.01381588296	92.0829638781746	37.7985743419001	322.759162256068	41.6001696201679	1023.11152296369	147.903737224292	600.419088885378	229.573622651616
human intestinal firmicute CO2	58.3119586549531	44.4957468788738	76.9995316975914	44.8459599456791	46.0691723438076	42.8258030280922	37.8412089122242	35.5106207338965	390.460675056203	284.944975914144	46.5789735503384	841.733473516204	36.9261208274381	35.4955502480337	47.7514703301522	108.169253979052	116.969900947612	38.0242053189275	1536.05702754705	630.600964025156
Kerstersia gyiorum	39.7366074812321	36.314712861421	56.1654991195396	44.0364163862447	44.9003977933852	50.2769201020456	36.1664618001584	35.2514102683135	47.4861842616741	41.9109262476561	44.2242032033913	35.9666842643571	37.0567018855078	35.6261895746715	43.7181495889974	39.6867091992479	70.2588646290196	38.2313097081498	37.9975332433541	40.2437341720634
Klebsiella pneumoniae	43.7874264572462	47.03628966172	65.2835010124823	50.6673810434198	48.0216726300812	78.8248563790345	45.5241105300592	44.0559020901866	49.9877803402346	53.8429315565369	148.95739984599	41.5492490945365	40.3943792880649	276.090363913872	52.4009081323621	127.592051003191	76.5872960141303	42.9383153719199	40.170313486582	63.4993616537139
Klebsiella pneumoniae subsp. ozaenae	44.3655617566436	50.7064864785907	66.9015693540136	51.8446190397108	49.1875913397758	85.2869895727686	45.1474351808606	43.4457112933341	49.7939530443199	56.9262636420643	141.004172070454	41.557089411814	41.1052725597378	244.354399328033	52.2059000517352	166.489839264817	76.485447256485	44.1392969133626	40.9745444482451	61.6966087577137
Lachnobacterium sp. wal 14165	81.45202400941	49.9406695727816	95.9364249563996	57.1220069012257	59.9566769713429	51.1043107822892	66.1763152648442	47.9491266732719	132.448211711201	83.2679612953709	65.0342213956741	55.9669435514996	48.4808312301037	38.3893344205124	51.586595098833	53.2526171917322	108.145549796318	56.5675969064119	45.0677283278833	66.7482179129665
Lachnospira pectinoschiza	216.713268962249	81.20082833263	120.122633030884	82.3294829646914	145.286393170045	45.1025444168816	103.912459653805	48.9945197289939	122.711105043476	236.780321426253	66.0644995668441	401.161502216308	43.6886249948349	39.074138012056	51.3944697321495	52.6794617047312	255.508904075729	51.3292640430845	44.2737216588647	2056.36382073703
Lactobacillus acidophilus	37.5249558523689	35.9353598738976	53.924766095183	47.6021989590267	63.2486633798284	44.5064194951653	41.8722010471425	35.6952738330361	46.4686232294458	720.870835431253	44.0947752952181	36.5039014352587	38.5744264105941	35.3655365890768	83.3889943784584	119.211841725643	68.4358049111534	41.8252320042108	37.999784045511	41.2186883390292
Lactobacillus amylovorus	39.0612778286935	38.8323657958951	58.0804415377382	47.6891724450457	187.346566753198	43.7565091121606	38.552010825442	36.2522521107302	47.6171358347151	64.3279750018881	47.8218408399053	36.6576197771868	37.5215846063038	36.4007617548298	48.861661311515	54.194570528077	71.7571166782116	39.5932112569597	37.9300136894617	44.188118250232
Lactobacillus antri	44.3990430109528	42.0661130729963	63.843806623476	47.6647215456355	90.3673651843554	44.0291521691059	40.9568879887712	36.2326036022823	47.664117308636	44.920254604089	52.6058442328204	36.4858976181506	37.214755913105	35.7083255230922	44.730166255598	41.135609908629	91.4894368983897	37.8966707620942	38.6917120218401	58.3444722101348
Lactobacillus brevis	45.400394751678	39.3717417880205	58.8766314261224	58.6037316997121	49.0601548439084	43.5486306611818	71.2789875867387	37.1528488318167	50.5096251066417	56.4613273863202	50.9225235634046	40.1917652751382	46.073332631613	36.8303100027587	46.0237614842059	40.8730508757844	73.7007991641404	44.1498976293556	38.5094832361796	52.9637424415812
Lactobacillus buchneri	44.5323088123393	37.5484294320155	61.741033677015	55.3449254682001	58.3696947113797	46.4122594465615	45.7967675282567	43.3238875106875	54.0161197331789	54.014739682348	49.1134536721422	43.0819510242564	41.2058698980893	35.3939216619974	46.9536104808159	45.0519231079161	81.3101362229691	42.0912753698496	39.4824947122643	61.0284961405511
Lactobacillus casei	38.2602008968986	37.581542222663	57.0642879972808	48.806874286391	48.1314339316652	45.7503471792483	174.236729491857	36.9002785471376	47.3091240985192	58.6664856877292	50.1622603789239	36.2541010007295	37.3447054276209	37.9162122872619	69.9736964249859	65.468062916169	73.7053709266861	39.3760549773225	38.1864692119988	47.9902689714697
Lactobacillus crispatus	42.6217409159577	40.2500337873099	63.0562839462286	49.9316593778819	1170.41272211204	44.9730647895392	52.6457685579088	36.8848002192805	47.9350830855	58.6090255076406	52.1606344229204	35.7643945614115	38.1991325921126	40.5433425434107	49.830864779079	79.1137987420635	76.4270623967452	43.3239287973047	38.7350584146145	45.5951633877654
Lactobacillus fermentum	37.7709102002619	36.6422822150768	53.1590126547645	44.5080150391411	49.7276624771937	45.6988658685446	36.9918099019819	35.8117900247599	47.1982360614986	41.3101558536263	48.9244753485008	35.8877502839626	37.8102611937747	36.8472639605818	42.5235864598438	42.6769794862242	72.6725158828349	38.3115027350624	37.1263644245919	42.2355919294866
Lactobacillus gasseri	43.6451069717909	39.5800279554024	62.7855980035476	49.8328018432838	207.75923658191	43.1562433004847	42.6697494398117	36.73329070439	47.7378164429413	44.7371899698896	48.6174828955631	39.5310825473932	39.48884259414	35.7654842057221	45.915793772721	62.564691618962	124.118927933064	48.3364400074051	38.1785060656922	48.0162927735297
Lactobacillus gastricus	39.0697339246049	39.4349158613322	55.7547572575414	47.1531871395818	119.203205989481	44.211975954158	38.3883506463922	36.2434200543074	47.2982622997768	43.4480858119556	47.7944637162193	37.9943637647507	37.8156244930926	35.8917570873642	42.877217489247	43.0228850562869	80.2824473552748	38.4043494023741	40.1365817722288	46.2501831118221
Lactobacillus helveticus	40.3801065833466	51.4889796315129	62.4776856434576	47.6446682037877	58.0064551505835	43.4985236136419	41.1095540079996	42.8446062626315	59.3174128569666	63.4623304495269	51.6311981458336	36.5324484955716	38.3309982758589	38.4310042033773	48.8211490066247	64.3238717390961	75.3053996628076	39.9246143457835	38.775384964517	47.6963459660834
Lactobacillus jensenii	37.6132792100298	51.2293279041544	58.9014493420074	45.1930460228023	45.3162307983375	43.2876282534352	37.2990885057801	36.4295097394656	48.0800883559052	41.6513051941125	44.9545080544743	36.142215624047	37.4786058218784	36.6584584535939	44.6343154710054	45.2386196322391	70.6576519243973	44.1651929324669	38.066660681367	42.009034251807
Lactobacillus johnsonii	46.1759984066497	38.86063955642	64.3888853416201	56.6587505118877	196.994594858149	42.4156163264439	44.2374009420373	37.2306508356284	50.2163556260663	47.1734331178311	51.6796930762799	42.2142183222447	39.6614984052443	36.8123349262452	47.6462830781855	96.3683977661769	125.069250983517	47.7788088345197	39.5477744669202	51.4284999350274
Lactobacillus kalixensis	42.5673849361802	39.3915862052432	59.6944392815691	51.2889916279034	1767.93369359855	45.7875284895343	44.1280542575862	37.6570002339504	55.2745205074587	115.996853460741	48.5874209313715	41.0658655859692	39.5110242214266	36.1288406635444	49.6716835884445	52.9166153539148	74.4456534338655	40.2592123494438	37.6828026864271	59.1581047786445
Lactobacillus lactis	77.6999531750966	49.6395084327914	94.460284210955	65.5959031933258	106.531462503845	46.5278592425706	80.2255857910552	39.8710165331783	69.9436022827843	81.8978045867073	79.4307313800403	65.7731453134304	45.8942457557081	38.4519794409878	48.0413729463145	64.2130494792099	136.875742278814	43.7142296398949	39.3059425377574	104.823571032426
Lactobacillus mucosae	38.867673794233	38.1159383544785	55.3539092784446	46.371100170153	49.9405351843359	45.6010094888256	37.620817884983	36.0958238495378	47.0825001701599	46.1987781253078	46.9216927039216	36.6922132954408	37.4233581921397	35.966424203104	42.5455637937081	55.1270224399234	67.273367420648	38.8149977128051	39.3479231847281	47.6391679051925
Lactobacillus oris	68.3414826950941	56.7445997510538	88.4604803884658	51.7105202331107	125.008592964821	45.3156723547929	53.7061061770523	36.8586958796202	53.9437650785523	56.0191253854962	55.5364790524892	40.6599328449081	38.3735277852102	35.8832046715075	46.967681103658	41.588441272652	103.764265804112	41.0178510601402	39.072472995878	143.9598022017
Lactobacillus paracasei	45.5462136803066	38.6455684924184	66.2273221395658	55.3168666710566	51.7543875786983	47.5144977475074	279.381199830143	44.8251992609435	55.690156519872	68.462987605304	108.619881335181	42.5349863885996	40.3175510636724	48.2779770438312	150.363257084447	53.8319977602357	77.7967234467636	42.3769135004331	41.6288781616891	60.3456067670556
Lactobacillus plantarum	40.0882886650085	37.45868521041	59.4337003094583	47.4141253646133	44.6877587168278	45.6100013588304	36.8789641737087	36.5681734008319	47.6275306985007	43.5647845018408	46.6469203361803	36.2408166088428	36.9593625756228	36.9010513613141	45.0919017158638	99.8997865964014	75.8773143262393	39.6025191058468	38.2750600163053	44.1887294982313
Lactobacillus reuteri	39.7160820770121	37.1502002907793	56.8703304942812	47.3440986637579	868.045069468532	46.0459770746753	37.580932236941	36.5885707250574	46.5026545797374	41.360110041056	49.5679163330662	37.0420372279122	37.3224948464808	35.8118323998824	44.5997832118116	49.198922303123	73.9781242455307	39.1073600265758	37.9843499241698	42.9620222706914
Lactobacillus rhamnosus	38.0471212704385	37.6693405445235	57.2820559226807	46.9633152266875	49.4116060633969	44.9146289111492	358.165543545208	37.4297679555962	47.3866587367827	72.8808827500722	48.616053622092	35.9416789642818	36.4765551312654	39.4401276849434	91.1016335222656	87.5291198538682	77.9046510278059	40.2631730840382	38.3548972282884	48.3620433025104
Lactobacillus ruminis	38.5081664090595	37.754430613188	56.0518634177572	46.99138673046	50.0849995000316	43.5751917456622	37.724996789446	36.7348112135131	49.3892772465472	40.8057307613729	44.3807846919636	36.4653968764365	39.3728327949917	35.5227973495154	43.2082779022976	44.8129634140339	71.5804202959619	39.9185047180647	37.9543317816626	43.5453825204136
Lactobacillus salivarius	40.8929066918044	37.2456168646335	59.044204634301	47.4976608519167	331.020122669094	44.7704234469331	39.5686392213944	37.9427993496431	46.2597099949527	43.8945651982232	57.3504368741503	35.8559542202744	37.4306529027702	42.2902524623801	45.9380270350351	50.5218715934203	75.3087991331721	39.7314834109036	38.0881505738439	53.877581993284
Lactobacillus salivarius subsp. salicinius	40.8929066918044	37.2456168646335	59.044204634301	47.4976608519167	331.020122669094	44.7704234469331	39.5686392213944	37.9427993496431	46.2597099949527	43.8945651982232	57.3504368741503	35.8559542202744	37.4306529027702	42.2902524623801	45.9380270350351	50.5218715934203	75.3087991331721	39.7314834109036	38.0881505738439	53.877581993284
Lactobacillus sp. KC38	37.5797387752308	37.1033535898914	57.8055492987416	47.46896855162	46.6841424777902	43.5749677244682	36.9114485461441	36.6857972433854	46.9482072705598	44.2028045331268	45.5236795030671	36.460935052733	37.5823800940178	38.3577022942439	44.0533086439776	45.4697270827522	73.6559248834146	39.1398562855486	37.6373205545617	41.7977406912532
Lactobacillus ultunensis	42.5673849361802	39.3915862052432	59.6944392815691	51.2889916279034	1767.93369359855	45.7875284895343	44.1280542575862	37.6570002339504	55.2745205074587	115.996853460741	48.5874209313715	41.0658655859692	39.5110242214266	36.1288406635444	49.6716835884445	52.9166153539148	74.4456534338655	40.2592123494438	37.6828026864271	59.1581047786445
Lactobacillus vaginalis	38.384091871851	37.3495099697587	62.775773020312	45.1008255074605	515.445451056026	46.0537660879323	38.067857213917	36.4531100189431	47.0116650047206	40.7283061932534	59.6978986646733	36.2586309178225	36.7032223300785	37.2559667109687	46.2969291569433	73.0551192276906	116.511201625647	43.5400376409103	38.6299255020333	48.9755917380971
Lactobacillus vaginalis KC19	39.0554506615472	38.37298969753	58.63263534097	48.2769220262791	806.360401348913	44.8696087325248	39.2513736434099	36.8814283476529	45.9197536627995	44.9816927649842	73.2868259503885	37.3550611586451	37.1134152991018	35.6566309035709	44.9777271213774	41.8187227089036	140.407436509417	38.5933458438614	39.1205216965487	50.7911229768912
Lactococcus lactis	48.4729139094858	37.9802570284184	60.3379156203186	405.130509939329	71.9627094454709	52.214552112452	67.5464913661742	43.6636653370075	45.7956588108855	47.2479003552567	77.4047605541832	46.7263143342273	40.2786936364518	44.7194859668196	45.8046736553181	44.1885955681579	71.8310834604636	40.5482709148362	64.0740432975485	40.8815946540246
Lactococcus lactis subsp. cremoris	61.2295900909424	37.1855699936968	53.5691820057919	81.3121425310707	48.3489845875474	43.8105106252348	38.4782838849054	38.8760406738486	45.3581150145251	43.5709439684829	49.6934813327666	43.5901755021166	37.4392500336961	45.1357422210492	44.6277344544384	51.2936583746816	74.3177722122307	38.4090739486205	39.6494737681368	40.8380571130681
Lactococcus sp. 451	38.9546374501213	37.5380208253109	61.7735581919764	48.8323986089208	51.6855376751185	42.7990898134453	38.015908921619	35.8438873596695	47.1727098642212	42.0773140017762	47.6238402895491	36.4334777014889	37.084301588221	35.7654395052628	44.2877658123359	44.3530830238066	79.6029481194918	45.5075893709365	39.7709660293789	43.4744312728769
Leminorella grimontii	48.3483992658834	38.1339340222784	110.382238168381	47.1118783819293	48.8882478947872	45.0949511290958	38.602618374994	36.2916556257876	92.5655721931766	68.1694344834409	49.6864921918698	68.5293722376999	37.513605170849	38.3948886985587	46.1073938134563	49.6606805588212	83.4153458355788	38.2487666713552	48.3558357784712	49.9896154675801
Megamonas hypermegale	37.7225542623841	37.4293630515894	55.1675019666425	45.1360319114006	45.8026567242565	41.4794387014483	36.2079299690509	36.0481110474601	46.7342547102519	40.9659593671644	45.3701939306183	35.1827153273708	36.8178209736266	35.9765849403968	44.891205135118	50.1485834329442	75.9557439070208	39.9049919541083	39.5660421342613	40.3681016341523
Megasphaera elsdenii	49.0598132049903	37.4364745784475	63.0740704702775	45.5371800601578	47.5116577266671	43.9291059632303	552.318510939188	35.9126039278151	56.3937775053621	53.1093021602825	48.0769411678302	57.9597979129033	37.2734657155864	40.2655339033171	43.893248667876	42.269679601909	72.5150494703995	39.5179017153383	38.1531214207114	47.6052086731337
Micrococcus luteus	38.4799845131282	37.2236420000841	57.1812718864171	46.2569944225777	50.9302500325476	45.382309995568	38.4858382913677	37.7606917277883	47.6669829669148	42.2754025173259	48.6710227589072	36.4319759740183	37.5227728665389	43.9884693123257	50.2869021402106	83.3213916106934	74.5391673278246	38.4602093170292	38.1225312972548	43.5557907913911
